id,station_code,name,latitude,longitude,geom,elevation,province_id,risk_status,is_deleted,deleted_at,created_at,updated_at
5106,ST_05106,Trạm quan trắc số 5106,22.130919,106.904639,POINT(106.904639 22.130919),90.17,9,NORMAL,false,,2024-09-11 00:10:40,2024-09-11 00:10:40
5107,ST_05107,Trạm quan trắc số 5107,9.878674,102.110751,POINT(102.110751 9.878674),93.98,1,NORMAL,false,,2024-10-27 20:49:36,2024-10-27 20:49:36
5108,ST_05108,Trạm quan trắc số 5108,10.193677,102.497114,POINT(102.497114 10.193677),60.11,7,NORMAL,false,,2024-03-01 14:43:58,2024-03-01 14:43:58
5109,ST_05109,Trạm quan trắc số 5109,17.835999,102.410478,POINT(102.410478 17.835999),88.04,1,NORMAL,false,,2024-03-20 01:34:09,2024-03-20 01:34:09
5110,ST_05110,Trạm quan trắc số 5110,16.095027,106.037775,POINT(106.037775 16.095027),52.00,14,NORMAL,false,,2024-12-14 20:20:09,2024-12-14 20:20:09
5111,ST_05111,Trạm quan trắc số 5111,22.721909,102.578807,POINT(102.578807 22.721909),16.35,9,NORMAL,false,,2024-02-28 08:10:35,2024-02-28 08:10:35
5112,ST_05112,Trạm quan trắc số 5112,10.950945,109.004845,POINT(109.004845 10.950945),55.25,14,NORMAL,false,,2024-09-09 22:23:17,2024-09-09 22:23:17
5113,ST_05113,Trạm quan trắc số 5113,19.901834,108.180342,POINT(108.180342 19.901834),84.32,13,NORMAL,false,,2024-05-06 16:51:39,2024-05-06 16:51:39
5114,ST_05114,Trạm quan trắc số 5114,22.508591,106.921748,POINT(106.921748 22.508591),2.41,9,NORMAL,false,,2024-02-27 04:59:01,2024-02-27 04:59:01
5115,ST_05115,Trạm quan trắc số 5115,16.013107,106.330011,POINT(106.330011 16.013107),34.22,3,NORMAL,false,,2024-08-07 09:41:12,2024-08-07 09:41:12
5116,ST_05116,Trạm quan trắc số 5116,17.995472,105.508565,POINT(105.508565 17.995472),27.92,7,NORMAL,false,,2024-01-30 05:29:32,2024-01-30 05:29:32
5117,ST_05117,Trạm quan trắc số 5117,16.489586,105.187771,POINT(105.187771 16.489586),59.44,12,NORMAL,false,,2024-02-13 15:01:19,2024-02-13 15:01:19
5118,ST_05118,Trạm quan trắc số 5118,17.377644,108.628728,POINT(108.628728 17.377644),85.93,13,NORMAL,false,,2024-03-07 14:24:26,2024-03-07 14:24:26
5119,ST_05119,Trạm quan trắc số 5119,15.489268,104.960966,POINT(104.960966 15.489268),2.05,9,NORMAL,false,,2024-01-13 20:27:17,2024-01-13 20:27:17
5120,ST_05120,Trạm quan trắc số 5120,10.475339,102.222224,POINT(102.222224 10.475339),62.68,1,NORMAL,false,,2024-06-26 04:55:34,2024-06-26 04:55:34
5121,ST_05121,Trạm quan trắc số 5121,17.906919,107.972592,POINT(107.972592 17.906919),99.43,4,NORMAL,false,,2024-06-12 14:36:25,2024-06-12 14:36:25
5122,ST_05122,Trạm quan trắc số 5122,18.453264,108.541251,POINT(108.541251 18.453264),28.42,6,NORMAL,false,,2024-03-25 19:05:42,2024-03-25 19:05:42
5123,ST_05123,Trạm quan trắc số 5123,20.385416,104.884842,POINT(104.884842 20.385416),65.27,5,NORMAL,false,,2024-09-06 07:10:29,2024-09-06 07:10:29
5124,ST_05124,Trạm quan trắc số 5124,13.443317,105.910021,POINT(105.910021 13.443317),82.22,15,NORMAL,false,,2024-07-07 04:21:39,2024-07-07 04:21:39
5125,ST_05125,Trạm quan trắc số 5125,8.586871,103.404092,POINT(103.404092 8.586871),73.71,13,NORMAL,false,,2024-04-24 15:47:25,2024-04-24 15:47:25
5126,ST_05126,Trạm quan trắc số 5126,18.296474,106.901573,POINT(106.901573 18.296474),30.18,15,NORMAL,false,,2024-09-12 09:33:02,2024-09-12 09:33:02
5127,ST_05127,Trạm quan trắc số 5127,14.034238,105.077100,POINT(105.077100 14.034238),2.35,15,NORMAL,false,,2024-02-04 23:05:30,2024-02-04 23:05:30
5128,ST_05128,Trạm quan trắc số 5128,10.811910,103.726651,POINT(103.726651 10.811910),36.74,3,NORMAL,false,,2024-01-04 11:27:57,2024-01-04 11:27:57
5129,ST_05129,Trạm quan trắc số 5129,16.659532,104.043699,POINT(104.043699 16.659532),45.41,14,NORMAL,false,,2024-11-15 14:09:08,2024-11-15 14:09:08
5130,ST_05130,Trạm quan trắc số 5130,22.217304,102.529231,POINT(102.529231 22.217304),61.20,13,NORMAL,false,,2024-09-09 01:21:11,2024-09-09 01:21:11
5131,ST_05131,Trạm quan trắc số 5131,15.143118,103.062572,POINT(103.062572 15.143118),75.54,7,NORMAL,false,,2024-04-04 02:14:30,2024-04-04 02:14:30
5132,ST_05132,Trạm quan trắc số 5132,13.210027,108.264570,POINT(108.264570 13.210027),89.19,1,NORMAL,false,,2024-04-29 17:55:29,2024-04-29 17:55:29
5133,ST_05133,Trạm quan trắc số 5133,13.708573,103.722833,POINT(103.722833 13.708573),76.53,9,NORMAL,false,,2024-04-09 08:37:19,2024-04-09 08:37:19
5134,ST_05134,Trạm quan trắc số 5134,19.657709,107.209360,POINT(107.209360 19.657709),81.61,6,NORMAL,false,,2024-11-02 17:12:59,2024-11-02 17:12:59
5135,ST_05135,Trạm quan trắc số 5135,20.027490,104.132184,POINT(104.132184 20.027490),2.12,14,NORMAL,false,,2024-04-04 09:35:28,2024-04-04 09:35:28
5136,ST_05136,Trạm quan trắc số 5136,14.421596,107.222311,POINT(107.222311 14.421596),84.12,9,NORMAL,false,,2024-12-15 01:59:44,2024-12-15 01:59:44
5137,ST_05137,Trạm quan trắc số 5137,16.592408,102.967652,POINT(102.967652 16.592408),87.49,8,NORMAL,false,,2024-08-09 08:22:14,2024-08-09 08:22:14
5138,ST_05138,Trạm quan trắc số 5138,23.271548,103.916019,POINT(103.916019 23.271548),37.26,12,NORMAL,false,,2024-12-30 16:46:05,2024-12-30 16:46:05
5139,ST_05139,Trạm quan trắc số 5139,14.420973,103.211572,POINT(103.211572 14.420973),20.16,4,NORMAL,false,,2024-02-19 09:20:21,2024-02-19 09:20:21
5140,ST_05140,Trạm quan trắc số 5140,14.832735,104.882464,POINT(104.882464 14.832735),80.78,13,NORMAL,false,,2024-08-22 16:39:41,2024-08-22 16:39:41
5141,ST_05141,Trạm quan trắc số 5141,17.748955,105.961259,POINT(105.961259 17.748955),28.73,3,NORMAL,false,,2024-01-29 14:50:31,2024-01-29 14:50:31
5142,ST_05142,Trạm quan trắc số 5142,14.017932,104.366007,POINT(104.366007 14.017932),81.75,14,NORMAL,false,,2024-12-19 22:35:37,2024-12-19 22:35:37
5143,ST_05143,Trạm quan trắc số 5143,21.634487,108.707080,POINT(108.707080 21.634487),13.92,5,NORMAL,false,,2024-01-20 14:40:22,2024-01-20 14:40:22
5144,ST_05144,Trạm quan trắc số 5144,11.252730,105.928374,POINT(105.928374 11.252730),18.86,10,NORMAL,false,,2024-06-08 12:16:17,2024-06-08 12:16:17
5145,ST_05145,Trạm quan trắc số 5145,17.674262,102.180881,POINT(102.180881 17.674262),41.99,8,NORMAL,false,,2024-01-29 05:20:49,2024-01-29 05:20:49
5146,ST_05146,Trạm quan trắc số 5146,22.539690,106.255130,POINT(106.255130 22.539690),41.11,15,NORMAL,false,,2024-03-14 10:56:52,2024-03-14 10:56:52
5147,ST_05147,Trạm quan trắc số 5147,13.602339,106.554992,POINT(106.554992 13.602339),59.21,10,NORMAL,false,,2024-12-11 12:29:19,2024-12-11 12:29:19
5148,ST_05148,Trạm quan trắc số 5148,18.228103,103.226535,POINT(103.226535 18.228103),91.52,13,NORMAL,false,,2024-08-22 06:15:16,2024-08-22 06:15:16
5149,ST_05149,Trạm quan trắc số 5149,22.579969,106.101580,POINT(106.101580 22.579969),21.93,9,NORMAL,false,,2024-10-18 20:26:49,2024-10-18 20:26:49
5150,ST_05150,Trạm quan trắc số 5150,19.375097,108.415678,POINT(108.415678 19.375097),40.28,8,NORMAL,false,,2024-07-18 21:59:03,2024-07-18 21:59:03
5151,ST_05151,Trạm quan trắc số 5151,19.009710,105.391861,POINT(105.391861 19.009710),19.14,13,NORMAL,false,,2024-12-21 21:08:11,2024-12-21 21:08:11
5152,ST_05152,Trạm quan trắc số 5152,14.920659,104.298088,POINT(104.298088 14.920659),25.08,3,NORMAL,false,,2024-07-22 23:08:34,2024-07-22 23:08:34
5153,ST_05153,Trạm quan trắc số 5153,9.223065,109.016948,POINT(109.016948 9.223065),80.84,10,NORMAL,false,,2024-12-13 15:59:17,2024-12-13 15:59:17
5154,ST_05154,Trạm quan trắc số 5154,20.533857,102.798213,POINT(102.798213 20.533857),20.41,12,NORMAL,false,,2024-07-24 00:12:00,2024-07-24 00:12:00
5155,ST_05155,Trạm quan trắc số 5155,11.306071,107.680381,POINT(107.680381 11.306071),8.92,7,NORMAL,false,,2024-02-18 22:54:54,2024-02-18 22:54:54
5156,ST_05156,Trạm quan trắc số 5156,8.645684,102.132259,POINT(102.132259 8.645684),7.12,1,NORMAL,false,,2024-04-25 12:48:56,2024-04-25 12:48:56
5157,ST_05157,Trạm quan trắc số 5157,18.155097,106.905038,POINT(106.905038 18.155097),46.91,3,NORMAL,false,,2024-06-03 21:58:54,2024-06-03 21:58:54
5158,ST_05158,Trạm quan trắc số 5158,20.933121,107.387950,POINT(107.387950 20.933121),94.42,5,NORMAL,false,,2024-11-03 17:47:28,2024-11-03 17:47:28
5159,ST_05159,Trạm quan trắc số 5159,19.469630,106.927745,POINT(106.927745 19.469630),85.36,5,NORMAL,false,,2024-12-04 03:39:13,2024-12-04 03:39:13
5160,ST_05160,Trạm quan trắc số 5160,19.320120,106.217368,POINT(106.217368 19.320120),22.16,1,NORMAL,false,,2024-02-15 21:47:08,2024-02-15 21:47:08
5161,ST_05161,Trạm quan trắc số 5161,11.521054,108.024150,POINT(108.024150 11.521054),49.82,15,NORMAL,false,,2024-02-29 03:35:32,2024-02-29 03:35:32
5162,ST_05162,Trạm quan trắc số 5162,17.906403,106.068018,POINT(106.068018 17.906403),13.67,10,NORMAL,false,,2024-08-17 16:35:23,2024-08-17 16:35:23
5163,ST_05163,Trạm quan trắc số 5163,16.494164,106.804320,POINT(106.804320 16.494164),83.37,5,NORMAL,false,,2024-05-29 00:45:26,2024-05-29 00:45:26
5164,ST_05164,Trạm quan trắc số 5164,10.864580,107.837101,POINT(107.837101 10.864580),94.01,5,NORMAL,false,,2024-02-22 14:19:14,2024-02-22 14:19:14
5165,ST_05165,Trạm quan trắc số 5165,21.947143,104.505398,POINT(104.505398 21.947143),96.98,3,NORMAL,false,,2024-09-09 00:47:15,2024-09-09 00:47:15
5166,ST_05166,Trạm quan trắc số 5166,9.323046,103.433356,POINT(103.433356 9.323046),34.01,1,NORMAL,false,,2024-03-31 03:35:06,2024-03-31 03:35:06
5167,ST_05167,Trạm quan trắc số 5167,16.939370,105.636699,POINT(105.636699 16.939370),42.95,13,NORMAL,false,,2024-08-24 08:51:14,2024-08-24 08:51:14
5168,ST_05168,Trạm quan trắc số 5168,10.014113,108.985924,POINT(108.985924 10.014113),56.09,7,NORMAL,false,,2024-08-28 22:55:50,2024-08-28 22:55:50
5169,ST_05169,Trạm quan trắc số 5169,10.351515,108.945156,POINT(108.945156 10.351515),94.05,13,NORMAL,false,,2024-11-17 06:50:28,2024-11-17 06:50:28
5170,ST_05170,Trạm quan trắc số 5170,16.568946,109.201303,POINT(109.201303 16.568946),81.74,14,NORMAL,false,,2024-09-09 01:26:40,2024-09-09 01:26:40
5171,ST_05171,Trạm quan trắc số 5171,13.976319,105.997821,POINT(105.997821 13.976319),88.00,8,NORMAL,false,,2024-02-03 01:53:20,2024-02-03 01:53:20
5172,ST_05172,Trạm quan trắc số 5172,18.251450,103.895836,POINT(103.895836 18.251450),93.56,10,NORMAL,false,,2024-06-23 04:58:28,2024-06-23 04:58:28
5173,ST_05173,Trạm quan trắc số 5173,14.545669,102.833679,POINT(102.833679 14.545669),52.86,6,NORMAL,false,,2024-08-10 02:13:24,2024-08-10 02:13:24
5174,ST_05174,Trạm quan trắc số 5174,22.976927,103.216427,POINT(103.216427 22.976927),76.57,12,NORMAL,false,,2024-12-21 11:41:53,2024-12-21 11:41:53
5175,ST_05175,Trạm quan trắc số 5175,18.000938,107.730081,POINT(107.730081 18.000938),85.03,5,NORMAL,false,,2024-01-03 14:42:19,2024-01-03 14:42:19
5176,ST_05176,Trạm quan trắc số 5176,12.169050,108.957449,POINT(108.957449 12.169050),49.33,12,NORMAL,false,,2024-02-16 19:17:25,2024-02-16 19:17:25
5177,ST_05177,Trạm quan trắc số 5177,10.917829,103.746430,POINT(103.746430 10.917829),7.72,8,NORMAL,false,,2024-03-16 09:48:23,2024-03-16 09:48:23
5178,ST_05178,Trạm quan trắc số 5178,18.275047,104.404964,POINT(104.404964 18.275047),40.77,1,NORMAL,false,,2024-01-05 22:40:39,2024-01-05 22:40:39
5179,ST_05179,Trạm quan trắc số 5179,15.843769,105.719837,POINT(105.719837 15.843769),64.42,8,NORMAL,false,,2024-01-29 10:58:07,2024-01-29 10:58:07
5180,ST_05180,Trạm quan trắc số 5180,23.160574,104.652167,POINT(104.652167 23.160574),22.96,13,NORMAL,false,,2024-02-03 11:04:43,2024-02-03 11:04:43
5181,ST_05181,Trạm quan trắc số 5181,17.018861,106.941659,POINT(106.941659 17.018861),96.62,12,NORMAL,false,,2024-02-26 22:31:47,2024-02-26 22:31:47
5182,ST_05182,Trạm quan trắc số 5182,13.436184,106.640700,POINT(106.640700 13.436184),83.66,12,NORMAL,false,,2024-08-20 02:13:27,2024-08-20 02:13:27
5183,ST_05183,Trạm quan trắc số 5183,9.550543,103.547414,POINT(103.547414 9.550543),48.69,8,NORMAL,false,,2024-03-22 13:02:10,2024-03-22 13:02:10
5184,ST_05184,Trạm quan trắc số 5184,9.096659,104.277371,POINT(104.277371 9.096659),18.79,14,NORMAL,false,,2024-04-24 03:33:46,2024-04-24 03:33:46
5185,ST_05185,Trạm quan trắc số 5185,23.245336,104.107950,POINT(104.107950 23.245336),45.13,10,NORMAL,false,,2024-08-01 13:54:25,2024-08-01 13:54:25
5186,ST_05186,Trạm quan trắc số 5186,8.501264,104.077815,POINT(104.077815 8.501264),43.41,12,NORMAL,false,,2024-06-21 09:44:27,2024-06-21 09:44:27
5187,ST_05187,Trạm quan trắc số 5187,22.689781,105.136674,POINT(105.136674 22.689781),13.30,6,NORMAL,false,,2024-03-28 13:44:38,2024-03-28 13:44:38
5188,ST_05188,Trạm quan trắc số 5188,23.099387,108.837936,POINT(108.837936 23.099387),88.54,14,NORMAL,false,,2024-09-25 16:18:22,2024-09-25 16:18:22
5189,ST_05189,Trạm quan trắc số 5189,15.462453,104.445875,POINT(104.445875 15.462453),77.85,2,NORMAL,false,,2024-08-24 05:46:28,2024-08-24 05:46:28
5190,ST_05190,Trạm quan trắc số 5190,20.139128,106.698087,POINT(106.698087 20.139128),97.76,9,NORMAL,false,,2024-09-24 05:11:41,2024-09-24 05:11:41
5191,ST_05191,Trạm quan trắc số 5191,21.129315,109.217414,POINT(109.217414 21.129315),9.44,4,NORMAL,false,,2024-09-26 22:34:57,2024-09-26 22:34:57
5192,ST_05192,Trạm quan trắc số 5192,22.723001,103.315149,POINT(103.315149 22.723001),54.05,2,NORMAL,false,,2024-05-14 19:19:49,2024-05-14 19:19:49
5193,ST_05193,Trạm quan trắc số 5193,12.466171,104.899745,POINT(104.899745 12.466171),97.17,10,NORMAL,false,,2024-01-15 09:13:56,2024-01-15 09:13:56
5194,ST_05194,Trạm quan trắc số 5194,20.546357,106.175914,POINT(106.175914 20.546357),35.72,6,NORMAL,false,,2024-01-01 13:34:02,2024-01-01 13:34:02
5195,ST_05195,Trạm quan trắc số 5195,13.625488,107.516510,POINT(107.516510 13.625488),73.03,2,NORMAL,false,,2024-11-09 16:52:24,2024-11-09 16:52:24
5196,ST_05196,Trạm quan trắc số 5196,13.250222,108.196725,POINT(108.196725 13.250222),26.43,13,NORMAL,false,,2024-10-05 23:09:52,2024-10-05 23:09:52
5197,ST_05197,Trạm quan trắc số 5197,17.663487,106.984261,POINT(106.984261 17.663487),25.26,2,NORMAL,false,,2024-09-15 19:20:56,2024-09-15 19:20:56
5198,ST_05198,Trạm quan trắc số 5198,22.143017,102.442304,POINT(102.442304 22.143017),49.44,1,NORMAL,false,,2024-07-02 14:46:03,2024-07-02 14:46:03
5199,ST_05199,Trạm quan trắc số 5199,9.248561,102.182548,POINT(102.182548 9.248561),24.96,13,NORMAL,false,,2024-11-17 21:40:16,2024-11-17 21:40:16
5200,ST_05200,Trạm quan trắc số 5200,8.686502,104.373821,POINT(104.373821 8.686502),89.33,9,NORMAL,false,,2024-02-15 12:39:34,2024-02-15 12:39:34
5201,ST_05201,Trạm quan trắc số 5201,12.589113,102.234137,POINT(102.234137 12.589113),76.23,15,NORMAL,false,,2024-08-22 15:37:02,2024-08-22 15:37:02
5202,ST_05202,Trạm quan trắc số 5202,20.169239,106.085301,POINT(106.085301 20.169239),18.23,9,NORMAL,false,,2024-11-08 08:21:26,2024-11-08 08:21:26
5203,ST_05203,Trạm quan trắc số 5203,8.857178,103.625745,POINT(103.625745 8.857178),38.57,3,NORMAL,false,,2024-10-25 15:05:27,2024-10-25 15:05:27
5204,ST_05204,Trạm quan trắc số 5204,19.854267,107.490434,POINT(107.490434 19.854267),4.47,6,NORMAL,false,,2024-07-18 12:25:04,2024-07-18 12:25:04
5205,ST_05205,Trạm quan trắc số 5205,22.047011,106.071114,POINT(106.071114 22.047011),40.23,11,NORMAL,false,,2024-04-18 05:41:00,2024-04-18 05:41:00
5206,ST_05206,Trạm quan trắc số 5206,22.887107,107.529325,POINT(107.529325 22.887107),66.18,9,NORMAL,false,,2024-07-26 10:54:06,2024-07-26 10:54:06
5207,ST_05207,Trạm quan trắc số 5207,8.684224,104.959718,POINT(104.959718 8.684224),16.17,6,NORMAL,false,,2024-09-28 00:06:09,2024-09-28 00:06:09
5208,ST_05208,Trạm quan trắc số 5208,9.840037,108.679457,POINT(108.679457 9.840037),28.61,12,NORMAL,false,,2024-06-18 20:12:18,2024-06-18 20:12:18
5209,ST_05209,Trạm quan trắc số 5209,17.384635,108.428747,POINT(108.428747 17.384635),72.38,12,NORMAL,false,,2024-05-13 00:45:29,2024-05-13 00:45:29
5210,ST_05210,Trạm quan trắc số 5210,14.679350,103.560639,POINT(103.560639 14.679350),93.29,8,NORMAL,false,,2024-08-22 22:05:22,2024-08-22 22:05:22
5211,ST_05211,Trạm quan trắc số 5211,12.939720,108.305031,POINT(108.305031 12.939720),50.56,15,NORMAL,false,,2024-07-15 23:42:53,2024-07-15 23:42:53
5212,ST_05212,Trạm quan trắc số 5212,9.290642,107.710940,POINT(107.710940 9.290642),43.48,9,NORMAL,false,,2024-01-17 12:47:42,2024-01-17 12:47:42
5213,ST_05213,Trạm quan trắc số 5213,19.153547,106.517370,POINT(106.517370 19.153547),48.56,10,NORMAL,false,,2024-01-17 12:41:20,2024-01-17 12:41:20
5214,ST_05214,Trạm quan trắc số 5214,10.989176,109.247050,POINT(109.247050 10.989176),71.71,12,NORMAL,false,,2024-08-20 19:36:25,2024-08-20 19:36:25
5215,ST_05215,Trạm quan trắc số 5215,17.603978,106.048215,POINT(106.048215 17.603978),72.43,11,NORMAL,false,,2024-09-26 00:57:02,2024-09-26 00:57:02
5216,ST_05216,Trạm quan trắc số 5216,21.608744,104.159677,POINT(104.159677 21.608744),22.62,4,NORMAL,false,,2024-02-05 16:20:30,2024-02-05 16:20:30
5217,ST_05217,Trạm quan trắc số 5217,18.575092,108.746420,POINT(108.746420 18.575092),81.17,2,NORMAL,false,,2024-05-27 00:32:59,2024-05-27 00:32:59
5218,ST_05218,Trạm quan trắc số 5218,9.924478,106.020931,POINT(106.020931 9.924478),55.58,1,NORMAL,false,,2024-08-05 19:45:16,2024-08-05 19:45:16
5219,ST_05219,Trạm quan trắc số 5219,13.575071,107.942500,POINT(107.942500 13.575071),24.48,2,NORMAL,false,,2024-09-12 14:18:20,2024-09-12 14:18:20
5220,ST_05220,Trạm quan trắc số 5220,10.149288,106.890244,POINT(106.890244 10.149288),3.72,13,NORMAL,false,,2024-06-25 15:14:48,2024-06-25 15:14:48
5221,ST_05221,Trạm quan trắc số 5221,18.619414,109.310856,POINT(109.310856 18.619414),15.10,4,NORMAL,false,,2024-05-01 18:23:58,2024-05-01 18:23:58
5222,ST_05222,Trạm quan trắc số 5222,17.389171,105.533801,POINT(105.533801 17.389171),1.20,5,NORMAL,false,,2024-07-04 09:45:22,2024-07-04 09:45:22
5223,ST_05223,Trạm quan trắc số 5223,13.877705,104.133166,POINT(104.133166 13.877705),48.28,13,NORMAL,false,,2024-09-28 03:55:06,2024-09-28 03:55:06
5224,ST_05224,Trạm quan trắc số 5224,9.339236,105.982305,POINT(105.982305 9.339236),89.23,3,NORMAL,false,,2024-10-27 00:55:34,2024-10-27 00:55:34
5225,ST_05225,Trạm quan trắc số 5225,22.094301,108.636420,POINT(108.636420 22.094301),8.45,2,NORMAL,false,,2024-10-18 13:10:16,2024-10-18 13:10:16
5226,ST_05226,Trạm quan trắc số 5226,12.781277,107.545054,POINT(107.545054 12.781277),82.38,6,NORMAL,false,,2024-08-10 06:10:31,2024-08-10 06:10:31
5227,ST_05227,Trạm quan trắc số 5227,19.292081,106.309027,POINT(106.309027 19.292081),42.41,8,NORMAL,false,,2024-11-03 20:14:24,2024-11-03 20:14:24
5228,ST_05228,Trạm quan trắc số 5228,20.397816,109.383956,POINT(109.383956 20.397816),13.66,3,NORMAL,false,,2024-06-07 05:39:51,2024-06-07 05:39:51
5229,ST_05229,Trạm quan trắc số 5229,12.173318,107.232798,POINT(107.232798 12.173318),57.83,1,NORMAL,false,,2024-12-24 09:34:37,2024-12-24 09:34:37
5230,ST_05230,Trạm quan trắc số 5230,13.876871,109.226428,POINT(109.226428 13.876871),14.22,2,NORMAL,false,,2024-05-29 06:33:46,2024-05-29 06:33:46
5231,ST_05231,Trạm quan trắc số 5231,19.449974,104.298810,POINT(104.298810 19.449974),13.41,14,NORMAL,false,,2024-07-07 19:21:23,2024-07-07 19:21:23
5232,ST_05232,Trạm quan trắc số 5232,16.721755,105.373498,POINT(105.373498 16.721755),22.00,9,NORMAL,false,,2024-05-30 18:51:37,2024-05-30 18:51:37
5233,ST_05233,Trạm quan trắc số 5233,14.439015,104.513702,POINT(104.513702 14.439015),81.35,4,NORMAL,false,,2024-06-01 18:28:51,2024-06-01 18:28:51
5234,ST_05234,Trạm quan trắc số 5234,9.114643,104.989411,POINT(104.989411 9.114643),43.68,6,NORMAL,false,,2024-01-04 05:57:18,2024-01-04 05:57:18
5235,ST_05235,Trạm quan trắc số 5235,9.151449,107.435818,POINT(107.435818 9.151449),88.77,11,NORMAL,false,,2024-02-04 01:42:11,2024-02-04 01:42:11
5236,ST_05236,Trạm quan trắc số 5236,17.872653,104.041668,POINT(104.041668 17.872653),1.30,10,NORMAL,false,,2024-07-30 15:56:31,2024-07-30 15:56:31
5237,ST_05237,Trạm quan trắc số 5237,10.286109,108.374942,POINT(108.374942 10.286109),58.87,2,NORMAL,false,,2024-08-18 01:14:37,2024-08-18 01:14:37
5238,ST_05238,Trạm quan trắc số 5238,23.128862,102.528526,POINT(102.528526 23.128862),74.21,1,NORMAL,false,,2024-09-05 04:47:34,2024-09-05 04:47:34
5239,ST_05239,Trạm quan trắc số 5239,10.618803,103.087366,POINT(103.087366 10.618803),61.03,3,NORMAL,false,,2024-05-11 15:23:45,2024-05-11 15:23:45
5240,ST_05240,Trạm quan trắc số 5240,18.690682,107.701966,POINT(107.701966 18.690682),46.28,10,NORMAL,false,,2024-05-24 02:13:34,2024-05-24 02:13:34
5241,ST_05241,Trạm quan trắc số 5241,15.418865,106.461427,POINT(106.461427 15.418865),23.51,10,NORMAL,false,,2024-02-13 12:58:38,2024-02-13 12:58:38
5242,ST_05242,Trạm quan trắc số 5242,18.109155,103.462712,POINT(103.462712 18.109155),39.55,10,NORMAL,false,,2024-01-20 05:44:12,2024-01-20 05:44:12
5243,ST_05243,Trạm quan trắc số 5243,19.105796,105.241796,POINT(105.241796 19.105796),13.74,6,NORMAL,false,,2024-06-28 23:50:23,2024-06-28 23:50:23
5244,ST_05244,Trạm quan trắc số 5244,22.075026,109.016913,POINT(109.016913 22.075026),93.48,6,NORMAL,false,,2024-09-13 22:25:49,2024-09-13 22:25:49
5245,ST_05245,Trạm quan trắc số 5245,12.315286,104.095487,POINT(104.095487 12.315286),63.20,1,NORMAL,false,,2024-02-23 05:30:44,2024-02-23 05:30:44
5246,ST_05246,Trạm quan trắc số 5246,13.221537,107.554316,POINT(107.554316 13.221537),96.28,12,NORMAL,false,,2024-04-19 07:55:05,2024-04-19 07:55:05
5247,ST_05247,Trạm quan trắc số 5247,12.722637,104.504457,POINT(104.504457 12.722637),51.62,9,NORMAL,false,,2024-02-18 07:04:45,2024-02-18 07:04:45
5248,ST_05248,Trạm quan trắc số 5248,8.741092,106.195737,POINT(106.195737 8.741092),71.98,7,NORMAL,false,,2024-08-19 04:03:59,2024-08-19 04:03:59
5249,ST_05249,Trạm quan trắc số 5249,13.648339,104.657854,POINT(104.657854 13.648339),21.53,14,NORMAL,false,,2024-12-10 05:03:17,2024-12-10 05:03:17
5250,ST_05250,Trạm quan trắc số 5250,21.009970,107.663250,POINT(107.663250 21.009970),40.11,3,NORMAL,false,,2024-06-06 17:32:25,2024-06-06 17:32:25
5251,ST_05251,Trạm quan trắc số 5251,21.330946,106.458961,POINT(106.458961 21.330946),68.74,2,NORMAL,false,,2024-02-28 00:35:02,2024-02-28 00:35:02
5252,ST_05252,Trạm quan trắc số 5252,15.801187,105.713803,POINT(105.713803 15.801187),31.83,7,NORMAL,false,,2024-06-07 05:15:16,2024-06-07 05:15:16
5253,ST_05253,Trạm quan trắc số 5253,8.678660,109.177405,POINT(109.177405 8.678660),41.13,7,NORMAL,false,,2024-11-10 21:45:49,2024-11-10 21:45:49
5254,ST_05254,Trạm quan trắc số 5254,20.937276,104.360058,POINT(104.360058 20.937276),42.59,1,NORMAL,false,,2024-06-22 20:21:12,2024-06-22 20:21:12
5255,ST_05255,Trạm quan trắc số 5255,12.885724,108.404957,POINT(108.404957 12.885724),15.85,15,NORMAL,false,,2024-06-12 17:35:27,2024-06-12 17:35:27
5256,ST_05256,Trạm quan trắc số 5256,22.138282,102.217059,POINT(102.217059 22.138282),20.08,2,NORMAL,false,,2024-11-06 14:27:42,2024-11-06 14:27:42
5257,ST_05257,Trạm quan trắc số 5257,13.916393,104.765711,POINT(104.765711 13.916393),7.57,11,NORMAL,false,,2024-03-18 07:15:35,2024-03-18 07:15:35
5258,ST_05258,Trạm quan trắc số 5258,8.564647,105.320899,POINT(105.320899 8.564647),68.10,2,NORMAL,false,,2024-09-03 12:50:34,2024-09-03 12:50:34
5259,ST_05259,Trạm quan trắc số 5259,14.762775,108.005432,POINT(108.005432 14.762775),31.95,6,NORMAL,false,,2024-01-21 23:01:25,2024-01-21 23:01:25
5260,ST_05260,Trạm quan trắc số 5260,16.293078,106.276196,POINT(106.276196 16.293078),37.66,5,NORMAL,false,,2024-03-10 14:39:48,2024-03-10 14:39:48
5261,ST_05261,Trạm quan trắc số 5261,12.972887,103.627078,POINT(103.627078 12.972887),59.28,8,NORMAL,false,,2024-04-29 10:57:12,2024-04-29 10:57:12
5262,ST_05262,Trạm quan trắc số 5262,16.894081,102.513285,POINT(102.513285 16.894081),37.85,12,NORMAL,false,,2024-04-12 14:39:25,2024-04-12 14:39:25
5263,ST_05263,Trạm quan trắc số 5263,19.530995,103.660697,POINT(103.660697 19.530995),68.16,12,NORMAL,false,,2024-05-04 05:26:29,2024-05-04 05:26:29
